Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM
MID041.A	MID041.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID041.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID041.A	MID041.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID041.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID042.A	MID042.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID042.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID042.A	MID042.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID042.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID043.A	MID043.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID043.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID043.A	MID043.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID043.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID044.A	MID044.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID044.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID044.A	MID044.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID044.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID045.A	MID045.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID045.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID045.A	MID045.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID045.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID046.A	MID046.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID046.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID046.A	MID046.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID046.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID047.A	MID047.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID047.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID047.A	MID047.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID047.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID048.A	MID048.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID048.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID048.A	MID048.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID048.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID049.A	MID049.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID049.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID049.A	MID049.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID049.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID050.A	MID050.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID050.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID050.A	MID050.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID050.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID051.A	MID051.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID051.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID051.A	MID051.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID051.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID052.A	MID052.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID052.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID052.A	MID052.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID052.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID053.A	MID053.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID053.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID053.A	MID053.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID053.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID054.A	MID054.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID054.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID054.A	MID054.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID054.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID055.A	MID055.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID055.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID055.A	MID055.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID055.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID056.A	MID056.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID056.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID056.A	MID056.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID056.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID057.A	MID057.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID057.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID057.A	MID057.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID057.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID058.A	MID058.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID058.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID058.A	MID058.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID058.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID059.A	MID059.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID059.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID059.A	MID059.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID059.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID060.A	MID060.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID060.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID060.A	MID060.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID060.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID061.A	MID061.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID061.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID061.A	MID061.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID061.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID062.A	MID062.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID062.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID062.A	MID062.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID062.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID063.A	MID063.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID063.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID063.A	MID063.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID063.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID064.A	MID064.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID064.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID064.A	MID064.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID064.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID065.A	MID065.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID065.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID065.A	MID065.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID065.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID066.A	MID066.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID066.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID066.A	MID066.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID066.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID067.A	MID067.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID067.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID067.A	MID067.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID067.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID068.A	MID068.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID068.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID068.A	MID068.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID068.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID068.A	MID068.B0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID068.B0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID068.A	MID068.B0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID068.B0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID070.A	MID070.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID070.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID070.A	MID070.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID070.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID071.A	MID071.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID071.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID071.A	MID071.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID071.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID072.A	MID072.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID072.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID072.A	MID072.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID072.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID073.A	MID073.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID073.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID073.A	MID073.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID073.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID074.A	MID074.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID074.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID074.A	MID074.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID074.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID075.A	MID075.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID075.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID075.A	MID075.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID075.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID076.A	MID076.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID076.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID076.A	MID076.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID076.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID077.A	MID077.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID077.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID077.A	MID077.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID077.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID078.A	MID078.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID078.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID078.A	MID078.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID078.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID079.A	MID079.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID079.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID079.A	MID079.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID079.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID080.A	MID080.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID080.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID080.A	MID080.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID080.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID081.A	MID081.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID081.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID081.A	MID081.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID081.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID082.A	MID082.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID082.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID082.A	MID082.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID082.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID083.A	MID083.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID083.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID083.A	MID083.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID083.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID084.A	MID084.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID084.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID084.A	MID084.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID084.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID085.A	MID085.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID085.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID085.A	MID085.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID085.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID086.A	MID086.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID086.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID086.A	MID086.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID086.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID087.A	MID087.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID087.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID087.A	MID087.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID087.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID088.A	MID088.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID088.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID088.A	MID088.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID088.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID089.A	MID089.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID089.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID089.A	MID089.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID089.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID090.A	MID090.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID090.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID090.A	MID090.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID090.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID091.A	MID091.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID091.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID091.A	MID091.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID091.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID092.A	MID092.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID092.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID092.A	MID092.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID092.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID093.A	MID093.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID093.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID093.A	MID093.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID093.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID094.A	MID094.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID094.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID094.A	MID094.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID094.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID097.A	MID097.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID097.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID097.A	MID097.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID097.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID101.A	MID101.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID101.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID101.A	MID101.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID101.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
MID102.A	MID102.A0101	3	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID102.A0101.SG1.1_S0_L003_R1_001.fastq.gz	NA	NA
MID102.A	MID102.A0101	7	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/MID102.A0101.SG1.2_S0_L003_R1_001.fastq.gz	NA	NA
CMB001.A	CMB001.A0101	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB001.A0101.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
CMB001.A	CMB001.A0101	8	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB001.A0101.SG1.2_S0_L004_R1_001.fastq.gz	NA	NA
CMB002.A	CMB002.A0101	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB002.A0101.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
CMB002.A	CMB002.A0101	8	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB002.A0101.SG1.2_S0_L004_R1_001.fastq.gz	NA	NA
CMB003.A	CMB003.A0101	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB003.A0101.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
CMB003.A	CMB003.A0101	8	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB003.A0101.SG1.2_S0_L004_R1_001.fastq.gz	NA	NA
CMB004.A	CMB004.A0101	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB004.A0101.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
CMB004.A	CMB004.A0101	8	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB004.A0101.SG1.2_S0_L004_R1_001.fastq.gz	NA	NA
CMB005.A	CMB005.A0101	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB005.A0101.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
CMB005.A	CMB005.A0101	8	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB005.A0101.SG1.2_S0_L004_R1_001.fastq.gz	NA	NA
CMB006.A	CMB006.A0101	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB006.A0101.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
CMB006.A	CMB006.A0101	8	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB006.A0101.SG1.2_S0_L004_R1_001.fastq.gz	NA	NA
CMB007.A	CMB007.A0101	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB007.A0101.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
CMB007.A	CMB007.A0101	8	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB007.A0101.SG1.2_S0_L004_R1_001.fastq.gz	NA	NA
CMB008.A	CMB008.A0101	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB008.A0101.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
CMB008.A	CMB008.A0101	8	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/CMB008.A0101.SG1.2_S0_L004_R1_001.fastq.gz	NA	NA
EXB034.A	EXB034.A2701	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB034.A2701.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
EXB059.A	EXB059.A2101	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2101.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
EXB059.A	EXB059.A2201	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2201.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
EXB059.A	EXB059.A2301	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2301.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
EXB059.A	EXB059.A2401	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2401.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
EXB059.A	EXB059.A2501	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/EXB059.A2501.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
LIB058.A	LIB058.A0102	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0102.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
LIB058.A	LIB058.A0103	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0103.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
LIB058.A	LIB058.A0104	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0104.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
LIB058.A	LIB058.A0105	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0105.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
LIB058.A	LIB058.A0106	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0106.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
LIB058.A	LIB058.A0107	4	2	SE	NA	double	half	/projects1/microbiome_calculus/smokers_calculus/01-data/raw_data/LIB058.A0107.SG1.1_S0_L004_R1_001.fastq.gz	NA	NA
